ulasan,label
"Udh jadi sampah ini apk, apa"" berbayar masa noblese berbayar skarang sgtu maruknya sama duit, sistem lama kan klo mau baca cpt baru bayar koin. Masa komik lama di suruh bayar jga.. udh jarang ada yg baru, jarang update, konten lama pun diduitin. Fix gua hapus ini apk udh gak guna di download gak ada yg bsa di baca. Iklan pun masih kurang tuh duit.",1
"Terimakasih webtoon sudah merilis ulang cerita-cerita lama♡ I've installed webtoon for almost 10 years but sempat berfikir untuk menghapusnya karena cerita yang baru kurang cocok di aku huhu tapi niat itu aku urungkan karena kalian relaunch cerita lamaaaa.. thank u, i love it sooooo much",5
"Saya baca Webtoon dari 2018 sampai skrng dan skrng merasa kecewa karna kebanyakan iklan ganggu, mau beli coin pun di persulit metode pembayaran ditolak mending di kompetitor yg lain lebih simple",1
"Baru beli koin , pulsa udah kepotong.. Udah dpet pemberitahuan lewat sms kalo berhasil beli , tapi di applikasi koinnya tetep gak nambah .. Solusinya gimna ?",3
"Lama2 loadingnya makin lama, memuat gambar kadang ga ada, bahkan di unduh pun ga jalan, padahal ram dan jaringan udah bagus",5
Aplikasi ini sangat bagus teteapi kalo bisa update nya di percepat ya dan biaya koin untuk membeli eps nya di permurah untuk kenyamanan terimakasii telah membuat app ini♡,5
"Sangat sangat bagus untuk di baca, komik nya banyak yg unik unik Jadi saya bisa membaca komik lebih banyak lagi, dan praktis plus gratis ,saya betah baca komik di webtoon saya sangat suka T-T >-<",5
"aku suka banget sama aplikasi Webtoon iniz,, semua ceritanya bagus banget dan seru-seru,, tapi lebih bagus lagi kalau update tiap hari ceritanya, jadi semakin lama semakin seru untuk dibaca, Gimana caranya mendapatkan poin tanpa membeli poin??",5
"Sebenarnya si ga ada yang kurang ya, tapi tolong banget ya, buat kita kita yang ga punya koin itu jadi ribet buat baca nya😭, tolong banget ya waktu nunggu hari nya di cepetin...keburu jamuran yang ada kita",4
Kenapa gak bisa di acreen shoot. Pdahalkan bisa gambatnya di pakai buat promosiin aplikasi dan komiknya...,5
"pengguna webtoon dari lama , makin kesini ceritanya makin seru tapi sayang aplikasinya kadang ga bisa dibuka , cuma bisa dibuka saat² tertentu. padahal koneksi internet stabil , kenapa ya ?",4
"Tolong perbaiki lagi layanan pmbelian koin kami sering kesusahan membeli koin krna bbrapa metode d tolak pdahal sama skali blum d gunakan, dan lagi kdang pulsa tdak ckup pdahal sdah isi pulsa melebihi dri harga koin. Saran saya tlong permudah lagi utk pmbelian koin dan tlong periksa mngkin terjadi bbrapa bug",3
"Bukan nya mau menjatuhkan aplikasi Webtoon, tp mau gimana lagi.Apakah pendiri aplikasi ini harus memberikan harga pada pembacanya? sedang saya liat di google saya cari judul tersebut kok pada keluar chapter selanjutnya nya ya?dan di baca gratis pula lagi.Apa guna nya sih memberi harga pada komik yg kami baca? apakah ini kalian yg menciptakan atau menyalin karya org?kalo kalian yg ciptakan ya gpp mberiharga pada komik yg kami baca tp yg gw heran nih!! kenapa di google gratis jadi tolong jelaskan!",1
"Begini ya.. Jadi, Sebenarnya Webtoon ini Adalah aplikasi untuk membaca Komik Korea/Jepang yang Luar biasa bagus. Tapi begini loh, Kan dari Author nya Sudah di update episode selanjutnya dari komik.Kenapa Kami sebagai User disuruh membayar dengan Koin kalau ingin melanjutkan eps yang terkunci? Lalu terkadang saat Sudah menekan beli pada episode nya, Malah error. Koin nya hilang dan episode nya masih terkunci?? Tolong di cek Ya, Lama kelamaan saya mulai Malas menggunakan webtoon...",2
"Kok aku gak bisa di buka ya, saat aku membuka salah satu judul komik nya kata ""galat tidak di temukan silahkan kembali lagi nanti"", padahal udah di download-instal ulang beberapa kali.",1
"Jujur sih klo di Webtoon itu kita banyak ketemu komik"" yg berkelas, gambar nya pada bagus dan story nya ga maen"" , pokokny Webtoon apk komik ter-the best 🎉",5
"Webtoon kenapa? Apa di hp saya aja ga bsa buka... Jaringan oke, apl lain bsa d buka lancar, cuma webtoon aja yg errorrrr.....hellooowwwww Webtoon skrg hrus bayar apa gimna ya? Yg koin bsa dbuka, gikiran yg biasa ga bisa d buka, brasa pngen uninstal apk nya, hmm🙄",3
banyak komik bagus. saran saya aplikasi ini di beri fitur auto play saat membaca jadi kita bisa baca komik tanpa harus menggeser layar saat melakukan kegiatan lain misalkan saat makan.!!!!!! harap di pertimbangkan,5
"dari segi tampilan dan system operasi sudah bagus, mungkin bisa di pertambah banyak untuk bagian setting profile dan akun terutama setting membaca juga.",5
"75% sifatku jadi berubah. awalnya download Webtoon karena iklan, eh, malah keterusan.. mungkin aku ga nyngka sihh yaa? aku bkal nyaman ama nih apk.",5
"Penghibur bangeett, komiknya gratiss, ada banyak, jadi g perlu bolak balik ke toko buku buat beli komik yang belum tentu aku g suka ceritanya. Makasi line webtoon❤❤",5
"Udah lama sih pake ni aplikasi, menurutq bagus banget. Apalgi sy sendiri suka baca komik dr jaman msh skolah dlu.. klau dulu msh repot2 k gramedia minjem komik atau k toko buku buat beli komik skrg praktis dn bisa d bwa kmna2.. bahkam d kamar mandi pun bsa aq baca 😁😁 Semakin sukses aja lah buat aplikasinya..",5
gila orang seru seru banget aku pertama itu baca webtoon change laki-laki yang jantan menjadi perempuan cantik yang kesambar petir yang membuat diri nya tersadar perempuan jauh lebih menyenangkan dan laki-laki suka pada dia baca dah kan ada gambar nya baca - baca di jamin.................. SERUUUU,5
"bagus and seru bgt,aku plg suka yang genre kerajaan pokoknya paling the best diantara semua aplikasi baca yang pernah aku instal dari gambar dan tulisannya oke sekian Terima gaji bye bye",5
"𝙷𝚒 𝚗𝚊𝚖𝚊 𝚜𝚊𝚢𝚊 𝚟𝚒𝚌𝚔𝚝𝚘𝚛𝚒𝚊! 𝚂𝚊𝚢𝚊 𝚑𝚘𝚋𝚒𝚗𝚢𝚊 𝚜𝚞𝚔𝚊 𝚋𝚊𝚌𝚊 𝚔𝚘𝚖𝚒𝚔. 𝙳𝚞𝚕𝚞 𝚊𝚔𝚞 𝚑𝚊𝚛𝚞𝚜 𝚋𝚎𝚕𝚒 𝚔𝚘𝚖𝚒𝚔"" 𝚂𝚎𝚐𝚊𝚕𝚊 𝚍𝚒 𝚝𝚘𝚔𝚘.. 𝚃𝚊𝚙𝚒 𝚊𝚍𝚊 𝚝𝚎𝚖𝚎𝚗 𝚊𝚔𝚞 𝚢𝚊𝚗𝚐 𝚜𝚊𝚛𝚊𝚗𝚒𝚗 𝚙𝚊𝚔𝚊𝚒 𝚊𝚙𝚕𝚒𝚔𝚊𝚜𝚒 𝚒𝚗𝚒. 𝙳𝚊𝚗 𝚊𝚔𝚞 𝚜𝚞𝚔𝚊 𝚜𝚊𝚖𝚊 𝚔𝚘𝚖𝚒𝚔 𝚒𝚗𝚒! 𝚗𝚊𝚑 𝚓𝚊𝚍𝚒𝚗𝚢𝚊 𝚊𝚔𝚞 𝚐𝚊𝚔 𝚋𝚎𝚕𝚒 𝚔𝚘𝚖𝚒𝚔 𝚕𝚊𝚐𝚒 𝚍𝚎𝚑 𝚍𝚒 𝚝𝚘𝚔𝚘... 𝙹𝚊𝚍𝚒 𝚙𝚛𝚊𝚔𝚝𝚒𝚜 𝚔𝚊𝚛𝚗𝚊 𝚊𝚍𝚊 𝚊𝚙𝚕𝚒𝚔𝚊𝚜𝚒𝚗𝚢𝚊😊👌",5
"ku kasih bintang 5 deh tapi ada masalah nih entah ini webtoonnya atau malah hp ku yang bermasalah kok gak bisa beli koin ya? Pas mencet isi koin tu tertulis ""kami akan merilis produk ini dalam waktu dekat!"" Itu kenapa yah?",5
Udah bagus app.nya... Tapi tolong donk pihak Line webtoon supaya bisa segera menindak komentar-komentar yg berbau SARA serta mesum... Karena setiap hari kolom komentar selalu ada hal-hal seperti itu...sudah dilaporkan tetapi sepertinya terlambat diberi tindakan..sehingga sempat berhari-hari akun-akun tersebut membuat komentar semacam itu..,5
aplikasi nya bagus tapi ada satu Yang ga nyaman buat Kita para pembaca Webtoon yaitu ada lah knp harus bayar Pakek Koin ????... Katanya gratis dan koin nya hrus beli pakek uang Asli lagi,5
"Saya padahal sangat menyukai webtoon dan udah baca webtoon dari 2013 tapi sekarang akan ada fitur koin dan berbayar,kembalikan webtoon seperti dulu!!!!",2
"Min kok waktu mau baca komiknya Kok ada tulisan""tidak bisa di buka"" Padahal kouta masih ada dan jaringan juga masih lancar aja Mohon di perbaiki min",5
"tolong deh ini kenapa ya, pdhl saya pake wifi tp aplikasi nya lemot wifi pun lancar ga ada gangguan sama sekali dan komik pun ga bisa di baca karena gambar nya ga muncul muncul loading parah si",1
"Kenapa, ketika saya mau beli koin, selalu salah dalam kata sandi terus. Padahal ketika saya cek kata sandi email saya dan sudah di perbaharui melalui pengaturan hp. Tapi tetap katanya salah terus dalam webtoon.",3
"Aku sangat senang dg komik... Dg adanya Webtoon ini..... Aku semakin suka.... Komik"" gratis.... Mudah masuk nya nggak di bikin ribet.. Exo BTS wanna one Stray kids Seventeen",5
"suka bgt sama ceritanyaa,walau masih pengguna baru tp tau webtoon dari temen,iklan,dan dari mana saja membuat saya penasaran.eh kok seru,jd pengen mbaca yang lain,awalnya mbaca di go*gle,tp kyknya lebih enak saya download sendiri,ternyata mbaca itu seru yaa sambil mbayangin hehe. pokok nya downdload webtoon seru bgttt",5
"Sebenarnya apk ini paling bagus dan recommended dlm kategori penyedia komik digital,aplg ini gratis setiap minggu,kita bs beli koin(murah kk koinnya)kalo mls nunggu eps gratis,trus ad fitur canvas,jd kita bs kirim karya kita,ato nikmatin karya org lain,dan bs jd karyamu dipilih jd resmi.Bnyk drakor yg komik aslinya disini,msh bnyk lg lah kelebihannya,coba sndri panjang kl dijelasin. [[Tp knp dr kmrn webtoon saya yg kategori original gk bs dibuka ya? Pdhl suka bngt app ini dari 2016,solusi dong]]",4
"aku suka banget sama apk webtoon apalagi klo yg judulnya ""the secret of angel"" karna komiknya bagus banget tapi aku sedikit kecewa sama pembaruan kali ini karna tidak diperbolehkan untuk screenshot padahal kalo ada gambar jukyung atau yg lain yg menarik pasti bakal aku ss untuk aku jadikan wallpaper jadi tolong donk di setting untuk bisa ss lagi plisss nanti kalo udah bisa di ss aku bakalan kasih bintang 5 dan aku bakal promosiin apk webtoon ke teman² aku plis ya sekian terima kasih 🙏🙏",1
"Saya membeli coin dan pembayaran nya pun sudah selesai tapi kenapa koinnya masih belum bertambah juga? Tolong perbaikan nya. Saya sudah bayar jika koinnya tidak muncul, saya akan rugi.",1
"Kenapa gak bisa log in... Udah di update versi terbaru, Udah aku uninstal trus instal kembali tapi ttp gak bisa login. Solusinya gimana? Atw emang server atau apalah namanya itu mmg lgi down apa gimana..",5
ini tolong yaa bocah2 yg gak ada duit. kalo misal mau baca gratis mulu. jangan download app ini. heran kali ak liatnya. besok2 jadi bocah modal dikit dong. kalo gak mampu jangan nyalahin authornya baca komik mesti bayar... mereka juga buat komik utk cari uang. luu nya jugaa jadi pembaca kalo mau tau ceritanya lebih lanjut. modal dikit dong. jangan cuma modal makian doang.....,5
aku cantik dan seksi pada saat itu juga ada dan ke kanan dan kiri dan kanan dan kiri dan kanan dan kiri dan kanan yang ada di dunia ini adalah hasil pencarian untuk lowongan CPNS dan Jawa tengah Jawa yang bisa dilakukan di tempat lain aku bergairah untuk membuat suatu yang akan terjadi selanjutnya yang,5
"👏👏👏👏👏👌 bagus sih, tapi kadang pas udah beli halamannya gak kebeli, dan koinnya udah kepotong 12 koin 😅. ya namanya dapet dari hadiah yg 12.12 😅, mungkin pas lagi error kali ya....",5
"Knp aplikasi ini tdk bisa di buka setiap di buka selalu terkeluar dan ada tulisan ""WEBTOON TERUS BERHENTI"" begitu terus aku udah ulang dowoad brp kali tapi tetap saja begini terus, jaringan tdk ada masalah penyimpanan masih banyak, apalagi masalahnya???, semoga dpt respon",1
"Masukkan aku sih lebih perbanyak komik nya lagi dan para pembanya di permudahkan pembelian koinnya, karna aku beli koin gak pernah nambah2 tuh koin jadi tolong lebih di perhatikan lagi kasihan pembaca makasih, aku kasi bintang 5 karna aku suka",5
"Se-enaknya memberhentikan penerbitan komik , hanya karena urusan hak cipta , pembaca itu ga mau tau itu melanggar atau engga, jikalau memang sudah diterbitkan, terbitkan sampai tamat (Komik The Boss). thanks uninstall webtoon",1
"Bagus, tapi aku pas mau cari pengaturan buat ultah tuh ko ga ada ya? dulu yg bikin akun aku itu adek aku, tapi pake ultah dia,, aku jadi kesusahan baca manhwa yang tag oren",4
"sukaa bgt, cerita"" nya menarik cukup menghibur pada saat gabut, intinyaa suka bgt deh sama nih apk! kalo bingung mau ngapain disaat gaada kerjaan/gabut gtu mnding baca webtoon 😋😋",5
"Udah beli koin tapi koin nya gak masuk tetep aja 8 padahal saldo udh kepotong, nanya di pusat bantuan juga gak ada yang bisa jawab tolong ya di perbaiki lagi haduh baru kali ini kecewa.",1
Vitur baca pake iklan nya seharus nya jangan dikasi minimal. Koin nya sama sekali ga masuk udah ditunggu 5 ga masuk masuk. Udah segitu saja terima kasih,2
"gila keren bgt, kalo kalian suka baca manhwa wajib download apk ini karena ini ada berbagai bahasa translator termasuk Indonesia. Banyak juga event"" buat dapetin koin lah bisa didownload juga komik nya, keren deh buat ngisi waktu luang.",5
"""Pengalaman membaca di aplikasi Webtoon ini benar-benar memuaskan! Desain antarmukanya intuitif, koleksi komiknya beragam, dan kualitas gambarnya luar biasa. Setiap cerita terasa hidup, dan update yang konsisten membuat saya selalu ingin kembali untuk membaca kelanjutan kisah favorit saya.""",5
"Apk nya bagus banget dan juga menghibur namun sayangnya Webtoon akhir-akhir ini banyak sekali masalah dari yang lama buka apk Webtoon dan ngg bisa buka komiknya padahal jaringan lancar , sedikit kecewa sih 🥵🥺",3
"Serius nanya , kenapa ya gambar di webtoon nya ga muncul 😭 padahal sinyal bagus 😭 ..pas buka eps aja bisa cuma gambarnya itu yg ga muncul itu GImana ya tolong bantuannya 😭",1
"Ini tolong kenapa saya tidak bisa login webtoon pakai line...yang ada verifikasi error...emang bisa pake facebook atau google...tapi riwayat baca saya atau favorit saya tidak ada..berati harus pakai akun line dong??...jadi tolong, saya pengen login pakai line supaya riwayat bacaan saya ada bekas nya....tapi ini malah errorrr....",1
"apk nya udh bagus bngtt,cerita cerita nya jga menarik,pokok nya baguss deh,pilihannya juga banyak banyak,ga bisa kasih ulasan banyak banyak soal nya ga tau mah bilang apa lagi pokok nya bagus ajaa",4
"Bagi yg kesel nih sma ada fitur coin, nah kn diadain fitur itu buat yg ga sabaran pengen liat eps slnjtnya lo bisa beli coin klo lo pny duit lebih ap bedanya sama ada fitur coin dan gaada kan sama² update 1 minggu. Lo bilang bagi² coin dong webtoon, nah developer juga pengen untung kali emang buat beginian gampang apa. Trs juga ada yg blang author ceritanya panjangin dong, hello lo gambar aja sendiri emang bikin komik g butuh inspirasi buat bikin alur yg bgs.Sekian terimakasih",5
"Kenapa sering forclose Pas lagi baca,atau emang gini konsepnya atau gimana,yah agak kecewa sih sekarang webton jadi gini,ya walau komentar saya juga pasti tidak anda respon,atau rwspon pake salinan yg telah anda buat,tp semoga bisa diperbaiki lagi",2
Aku kasih bintang 1 suddah bagus cuman kok aku kagak bisa beli koin padahal pulsa ku 5000 kok malah error😭😭 padahal mau baca change ini pulsa kartu mohon diperbaiki kembali😊 saya kembali mphon kembalikan pulsa saya 5000 Saya Sudah Beli Tapi gk Ada Aku Udah Punya 6 Tapi Mau Beli Pas Sudah Loadingnya Lama Banget lalu Keluar Pas Masuk Gk Ketambah Pas cek pulsa 4440 Lagi Mohon Kembalikan Kalau Tidak AnjingWebtoon MalingPulsa Seenaknya Bajingan Kalian Semua Yk,1
"Sangat suka dengan aplikasi Webtoon, dari tahun 2017 baca dan semakin hari semakin ketagihan, tapi sayang skrg udah gak bisa di screenshot lg kl pas Nemu adegan favorit 😁😁😁",5
"aplikasinya keren, sangat menghibur. selama ini gak pernah ada masalah tapi agak sebel karena semua webtoon yang sudah tamat dijadiin tiket harian huft... tapi gapapa, terimakasi.",5
"Tiba-tiba gak bisa login, setiap buka di bilang tidak ada koneksi internet, padahal WiFi aman buka yg lain, mohon di perbaiki lagi, padahal baru aja beli coin",2
"fitur screenshootnya tolong dihilangkan,saya mau ss gambar lucu malah tidak bisa,maksudnya di ss kan biar bisa di share ke orang lain,dan nanti mereka juga tau kalo komik itu lucu",2
"Tiba tiba keluar dari akun,dan coin hilang dan episode yg sudah di beli malah di suruh beli lagi,dan waktu login ulang malah bacaan ilang semua,tolong di perbaiki",1
"Kenapa akhir akhir ini kalau lihat iklan buat buka episode, habis iklan muncul terus ga ada tanda silang nya, dan bener2 layar hitam ga bisa interaksi sama sekali. Tolong diperbaiki..",3
"Cerita nya sesuai selera gw apalagi kalau cerita zombie"" Gitu, kalau bisa tambahkan cerita "" Bertema zombie ya, jujur aku suka banget sama aplikasi ini, download ya, ga rugi kok, have a nice day guys-!",5
Ko malah makin jelek sih? Makin berat gak bisa kebuka komik nya padahal signal full 4g.. Aplikasi komik online yg lain bisa kebuka ko webtoon gak bisa kebuka sih,1
"AFK nya baguss tapi lemottt banget padahal jaringan hp ku 4G tapi lemot banget udh 2 hari aku blum bisa baca aplikanya dikarnakn susah kebuka,,,,😧🤗aku kasih bintang 5 karna Aplikasinya baguss,mungkin yang lemot hp ku heee😅buat kalian yang blum dowloud,downlod sekarang juga,nyesell loh👍🏻😅",5
